exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,position,age
626aa1e82e113d2923ab1be6,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155432500,BBCUT18070887252559a4e6e662fc7ff105fd107,BUY,LIMIT,39072.3,0.00018537,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626aa1e8e624ed1f91bf042b,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155433000,BNMBC18070887251559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,2840.224,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626aa1e8833672245bacde57,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155433000,SNMUT18070887438559a4e6e662fc7ff105fd107,SELL,LIMIT,0.002546,2840.8361,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626aa1e9833672245bacde58,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155433000,SNMUT18070887438559a4e6e662fc7ff105fd107,SELL,LIMIT,0.002546,2783.419,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626aa1e92e113d2923ab1d45,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155433500,BBCUT18070887664559a4e6e662fc7ff105fd107,BUY,LIMIT,39068.7,0.00018541,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626aa1e92e113d2923ab1d99,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155433500,BBCUT18070887702559a4e6e662fc7ff105fd107,BUY,LIMIT,39068.7,0.00018166,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1eae624ed1f91bf042e,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155434500,BNMBC18070887663559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,2840.836,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626aa1eae624ed1f91bf042f,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155434500,BNMBC18070887701559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,2783.419,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626aa1ea833672245bacde5e,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155434500,SNMUT18070887a14559a4e6e662fc7ff105fd107,SELL,LIMIT,0.002546,2784.5056,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626aa1ea833672245bacde5f,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155434500,SNMUT18070887a14559a4e6e662fc7ff105fd107,SELL,LIMIT,0.002546,2784.019,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626aa1ea833672245bacde60,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155434500,SNMUT18070887a14559a4e6e662fc7ff105fd107,SELL,LIMIT,0.002546,2727.75,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626aa1eb2e113d2923ab2104,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155435000,BBCUT18070887d76559a4e6e662fc7ff105fd107,BUY,LIMIT,39064.1,0.00018173,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1eb2e113d2923ab2107,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155435000,BBCUT18070887d87559a4e6e662fc7ff105fd107,BUY,LIMIT,39064.1,0.0001817,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:00
626aa1eb2e113d2923ab215a,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155435500,BBCUT18070887d97559a4e6e662fc7ff105fd107,BUY,LIMIT,39064.1,0.00017803,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1ec833672245bacde68,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155436500,SNMUT18070888117559a4e6e662fc7ff105fd107,SELL,LIMIT,0.002546,2672.4463,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626aa1ece624ed1f91bf0434,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155436500,BNMBC18070887d75559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,2784.505,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
626aa1ece624ed1f91bf0435,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155436500,BNMBC18070887d86559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,2784.019,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
626aa1ece624ed1f91bf0436,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155436500,BNMBC18070887d96559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,2727.749,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
626aa1ec833672245bacde69,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155436500,SNMUT18070888117559a4e6e662fc7ff105fd107,SELL,LIMIT,0.002546,2728.814,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626aa1ec833672245bacde6a,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155436500,SNMUT18070888117559a4e6e662fc7ff105fd107,SELL,LIMIT,0.002546,2673.194,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626aa1ec833672245bacde6b,nim.yml,cross_exchange_market_making,kucoin,NIM-USDT,NIM,USDT,1651155436500,SNMUT18070888117559a4e6e662fc7ff105fd107,SELL,LIMIT,0.002546,2728.338,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:01
626aa1ece624ed1f91bf0437,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155436500,BNMBC18070887d96559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,0.001,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,00:00:02
626aa1ede624ed1f91bf0439,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155437000,BNMBC18070888476559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,2672.446,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1ed2e113d2923ab268c,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155437000,BBCUT18070888477559a4e6e662fc7ff105fd107,BUY,LIMIT,39059.1,0.00017417,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1ed2e113d2923ab2693,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155437000,BBCUT180708884bf559a4e6e662fc7ff105fd107,BUY,LIMIT,39059.1,0.00017784,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1ede624ed1f91bf043a,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155437000,BNMBC180708884be559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,2728.814,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1ede624ed1f91bf043b,nim.yml,cross_exchange_market_making,kucoin,NIM-BTC,NIM,BTC,1651155437000,BNMBC180708884d2559a4e6e662fc7ff105fd107,BUY,LIMIT,6.52E-8,2673.194,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
626aa1ee2e113d2923ab27cb,nim.yml,cross_exchange_market_making,kucoin,BTC-USDT,BTC,USDT,1651155438000,BBCUT180708884d3559a4e6e662fc7ff105fd107,BUY,LIMIT,39059.1,0.00017421,1,"{'fee_type': 'AddedToCost', 'percent': '0.001', 'percent_token': None, 'flat_fees': []}",NIL,n/a
